Date,Price,Realized_Vol
2007-01-03,50.24973678588867,
2007-01-04,50.55443572998047,
2007-01-05,50.33438491821289,
2007-01-08,50.42470550537109,
2007-01-09,50.42470550537109,
2007-01-10,50.198978424072266,0.0630676854146868
2007-01-11,49.90557098388672,0.062189237301766
2007-01-12,49.67425537109375,0.0632159280900336
2007-01-16,49.78143310546875,0.0637838689781132
2007-01-17,49.62911987304688,0.067391719023224
2007-01-18,49.78143310546875,0.0632486337226673
2007-01-19,49.64606475830078,0.0514019567911218
2007-01-22,49.764495849609375,0.0429006017971205
2007-01-23,49.437259674072266,0.0616444820545214
2007-01-24,49.43164443969727,0.0576838851531818
2007-01-25,49.07617950439453,0.074022104427993
2007-01-26,49.03673553466797,0.0716809937649484
2007-01-29,48.92948532104492,0.07136987982051
2007-01-30,48.98590469360352,0.0544691817903463
2007-01-31,49.39780426025391,0.0806223262714356
2007-02-01,49.33831787109375,0.0628333761281824
2007-02-02,49.400634765625,0.0632119554754442
2007-02-05,49.46858596801758,0.0620431945718204
2007-02-06,49.740535736083984,0.0727823099024539
2007-02-07,49.88783264160156,0.0469490733203036
2007-02-08,49.9275016784668,0.0465067797488769
2007-02-09,49.64424896240234,0.0609426773850978
2007-02-12,49.53091049194336,0.0623063049504497
2007-02-13,49.42325973510742,0.0510473090986307
2007-02-14,49.89347839355469,0.0817573099187715
2007-02-15,50.04079818725586,0.0842052673951465
2007-02-16,50.21639251708984,0.0779584041407667
2007-02-20,50.329708099365234,0.077911990643963
2007-02-21,50.244754791259766,0.0773015167996022
2007-02-22,49.972774505615234,0.054233451638701
2007-02-23,50.329708099365234,0.0711064401021804
2007-02-26,50.66399383544922,0.0815256382159038
2007-02-27,51.30411148071289,0.1197303278446031
2007-02-28,51.07186126708984,0.123406080153924
2007-03-01,51.03944778442383,0.117322346372342
2007-03-02,51.295318603515625,0.1116776717730887
2007-03-05,51.380638122558594,0.1019920834755093
2007-03-06,51.227081298828125,0.0539343733378683
2007-03-07,51.42616271972656,0.0512797276972903
2007-03-08,51.380638122558594,0.051466762556874
2007-03-09,50.84041213989258,0.0837810986751985
2007-03-12,51.03944778442383,0.0874614911420629
2007-03-13,51.34651565551758,0.0949281197163615
2007-03-14,51.113380432128906,0.0964202496007455
2007-03-15,51.10765838623047,0.0962183200628444
2007-03-16,51.096290588378906,0.0602467850809562
2007-03-19,50.98823165893555,0.0555528515206128
2007-03-20,51.016719818115234,0.0358956303666766
2007-03-21,51.03944778442383,0.0159604611095048
2007-03-22,50.63568115234375,0.058594946866326
2007-03-23,50.49349594116211,0.0618820723290944
2007-03-26,50.556060791015625,0.0606694820002007
2007-03-27,50.47074508666992,0.0617157510154861
2007-03-28,50.36840438842773,0.0632967942945223
2007-03-29,50.30012512207031,0.0303309072640574
2007-03-30,50.20347213745117,0.0266062955131627
2007-04-02,50.28683090209961,0.0277368721550926
2007-04-03,50.22405242919922,0.0265369438302691
2007-04-04,50.275367736816406,0.0234333293550853
2007-04-05,50.087005615234375,0.034154155256001
2007-04-09,49.75593185424805,0.0565399539855745
2007-04-10,49.90437698364258,0.0592057736472255
2007-04-11,49.870079040527344,0.0587409438223565
2007-04-12,49.88153076171875,0.0583146228858061
2007-04-13,49.72743606567383,0.056328822535008
2007-04-16,50.00139236450195,0.0497747373504859
2007-04-17,50.28107833862305,0.0599865212785082
2007-04-18,50.53224563598633,0.0694688511033023
2007-04-19,50.44660186767578,0.070486041995859
2007-04-20,50.3153190612793,0.0694840948018484
2007-04-23,50.498008728027344,0.062998269109973
2007-04-24,50.68638610839844,0.0556722081975968
2007-04-25,50.50942611694336,0.0496438331355517
2007-04-26,50.144134521484375,0.0705322865997375
2007-04-27,50.1327018737793,0.0680822831534975
2007-04-30,50.657859802246094,0.097192195868906
2007-05-01,50.694480895996094,0.0936690594450854
2007-05-02,50.66584396362305,0.0904074561596659
2007-05-03,50.55126953125,0.0760034027888331
2007-05-04,50.75750732421875,0.081298050126273
2007-05-07,50.89499282836914,0.0387941944252835
2007-05-08,50.7804069519043,0.0416499397996193
